,mode,dest_type,region,duration,suburb
0,driving,greenspace,Christchurch,0.0972972972972973,New Brighton
0,driving,all,Christchurch,2.0144144144144143,New Brighton
0,driving,supermarket,Christchurch,6.002997002997003,South New Brighton
0,driving,ece,Christchurch,1.884115884115884,South New Brighton
0,driving,pharmacy,Christchurch,5.126873126873127,South New Brighton
0,driving,doctor,Christchurch,5.460539460539461,South New Brighton
0,driving,primary_school,Christchurch,2.013986013986014,South New Brighton
0,driving,greenspace,Christchurch,0.0,South New Brighton
0,driving,all,Christchurch,6.002997002997003,South New Brighton
0,driving,supermarket,Christchurch,1.916158536585366,Redcliffs
0,driving,ece,Christchurch,1.4146341463414633,Redcliffs
0,driving,pharmacy,Christchurch,1.916158536585366,Redcliffs
0,driving,doctor,Christchurch,1.6951219512195121,Redcliffs
0,driving,primary_school,Christchurch,2.089939024390244,Redcliffs
0,driving,greenspace,Christchurch,0.4603658536585366,Redcliffs
0,driving,all,Christchurch,2.4878048780487805,Redcliffs
0,driving,supermarket,Christchurch,2.9197080291970803,Clifton Hill
0,driving,ece,Christchurch,2.7518248175182483,Clifton Hill
0,driving,pharmacy,Christchurch,3.0474452554744524,Clifton Hill
0,driving,doctor,Christchurch,2.8704379562043796,Clifton Hill
0,driving,primary_school,Christchurch,3.4963503649635035,Clifton Hill
0,driving,greenspace,Christchurch,0.13686131386861314,Clifton Hill
0,driving,all,Christchurch,3.4963503649635035,Clifton Hill
0,driving,supermarket,Christchurch,2.566435974534276,all
0,driving,ece,Christchurch,0.9051586568342544,all
0,driving,pharmacy,Christchurch,1.6692647528178597,all
0,driving,doctor,Christchurch,1.625396852060271,all
0,driving,primary_school,Christchurch,1.518234197308965,all
0,driving,greenspace,Christchurch,0.2181048529337656,all
0,driving,all,Christchurch,2.817044900975962,all
0,driving,supermarket,Rolleston,3.481746031746032,Rolleston North West
0,driving,ece,Rolleston,0.6611111111111111,Rolleston North West
0,driving,pharmacy,Rolleston,3.481746031746032,Rolleston North West
0,driving,doctor,Rolleston,2.238888888888889,Rolleston North West
0,driving,primary_school,Rolleston,1.3476190476190477,Rolleston North West
0,driving,greenspace,Rolleston,0.0,Rolleston North West
0,driving,all,Rolleston,3.481746031746032,Rolleston North West
0,driving,supermarket,Rolleston,2.031336405529954,Rolleston Central
0,driving,ece,Rolleston,0.9087557603686636,Rolleston Central
0,driving,pharmacy,Rolleston,1.9391705069124423,Rolleston Central
0,driving,doctor,Rolleston,1.4682027649769585,Rolleston Central
0,driving,primary_school,Rolleston,1.1225806451612903,Rolleston Central
0,driving,greenspace,Rolleston,0.10138248847926268,Rolleston Central
0,driving,all,Rolleston,2.031336405529954,Rolleston Central
0,driving,supermarket,Rolleston,4.0,Rolleston Izone
0,driving,ece,Rolleston,4.0,Rolleston Izone
0,driving,pharmacy,Rolleston,4.0,Rolleston Izone
0,driving,doctor,Rolleston,4.0,Rolleston Izone
0,driving,primary_school,Rolleston,4.0,Rolleston Izone
0,driving,greenspace,Rolleston,4.0,Rolleston Izone
0,driving,all,Rolleston,4.0,Rolleston Izone
0,driving,supermarket,Rolleston,3.990605427974948,Rolleston South West
0,driving,ece,Rolleston,2.269311064718163,Rolleston South West
0,driving,pharmacy,Rolleston,3.990605427974948,Rolleston South West
0,driving,doctor,Rolleston,3.693110647181628,Rolleston South West
0,driving,primary_school,Rolleston,1.6565762004175366,Rolleston South West
0,driving,greenspace,Rolleston,0.34133611691022964,Rolleston South West
0,driving,all,Rolleston,4.078288100208768,Rolleston South West
0,driving,supermarket,Rolleston,1.4262187088274045,Rolleston North East
0,driving,ece,Rolleston,0.7569169960474308,Rolleston North East
0,driving,pharmacy,Rolleston,1.7233201581027668,Rolleston North East
0,driving,doctor,Rolleston,1.3557312252964426,Rolleston North East
0,driving,primary_school,Rolleston,2.570487483530962,Rolleston North East
0,driving,greenspace,Rolleston,0.17523056653491437,Rolleston North East
0,driving,all,Rolleston,2.619235836627141,Rolleston North East
0,driving,supermarket,Rolleston,4.675222112537019,Rolleston South East
0,driving,ece,Rolleston,0.8390918065153011,Rolleston South East
0,driving,pharmacy,Rolleston,4.675222112537019,Rolleston South East
0,driving,doctor,Rolleston,4.73741362290227,Rolleston South East
0,driving,primary_school,Rolleston,1.3494570582428431,Rolleston South East
0,driving,greenspace,Rolleston,0.0,Rolleston South East
0,driving,all,Rolleston,4.791707798617966,Rolleston South East
0,driving,supermarket,Rolleston,2.9698887938408896,all
0,driving,ece,Rolleston,1.03267750213858,all
0,driving,pharmacy,Rolleston,3.029940119760479,all
0,driving,doctor,Rolleston,2.54114627887083,all
0,driving,primary_school,Rolleston,1.6793840889649272,all
0,driving,greenspace,Rolleston,0.12780153977758768,all
0,driving,all,Rolleston,3.3142857142857145,all
0,driving,supermarket,Te Awamutu,1.8782161234991424,Te Awamutu Stadium
0,driving,ece,Te Awamutu,0.8216123499142367,Te Awamutu Stadium
0,driving,pharmacy,Te Awamutu,1.6963979416809605,Te Awamutu Stadium
0,driving,doctor,Te Awamutu,1.5060034305317325,Te Awamutu Stadium
0,driving,primary_school,Te Awamutu,1.1903945111492282,Te Awamutu Stadium
0,driving,greenspace,Te Awamutu,0.2658662092624357,Te Awamutu Stadium
0,driving,all,Te Awamutu,1.9656946826758148,Te Awamutu Stadium
0,driving,supermarket,Te Awamutu,2.7295454545454545,Te Awamutu West
0,driving,ece,Te Awamutu,2.0522727272727272,Te Awamutu West
0,driving,pharmacy,Te Awamutu,3.434090909090909,Te Awamutu West
0,driving,doctor,Te Awamutu,3.7886363636363636,Te Awamutu West
0,driving,primary_school,Te Awamutu,2.434090909090909,Te Awamutu West
0,driving,greenspace,Te Awamutu,0.3613636363636364,Te Awamutu West
0,driving,all,Te Awamutu,3.7886363636363636,Te Awamutu West
0,driving,supermarket,Te Awamutu,1.7049180327868851,Te Awamutu North
0,driving,ece,Te Awamutu,1.1530054644808743,Te Awamutu North
0,driving,pharmacy,Te Awamutu,2.4972677595628414,Te Awamutu North
0,driving,doctor,Te Awamutu,2.959016393442623,Te Awamutu North
0,driving,primary_school,Te Awamutu,2.278688524590164,Te Awamutu North
0,driving,greenspace,Te Awamutu,0.7049180327868853,Te Awamutu North
0,driving,all,Te Awamutu,2.959016393442623,Te Awamutu North
0,driving,supermarket,Te Awamutu,1.04857621440536,Goodfellow Park
0,driving,ece,Te Awamutu,0.45058626465661644,Goodfellow Park
0,driving,pharmacy,Te Awamutu,1.5879396984924623,Goodfellow Park
0,driving,doctor,Te Awamutu,1.9547738693467336,Goodfellow Park
0,driving,primary_school,Te Awamutu,1.068676716917923,Goodfellow Park
0,driving,greenspace,Te Awamutu,0.37185929648241206,Goodfellow Park
0,driving,all,Te Awamutu,1.9547738693467336,Goodfellow Park
0,driving,supermarket,Te Awamutu,0.664179104477612,Te Awamutu Central
0,driving,ece,Te Awamutu,0.7089552238805971,Te Awamutu Central
0,driving,pharmacy,Te Awamutu,0.7089552238805971,Te Awamutu Central
0,driving,doctor,Te Awamutu,0.7761194029850746,Te Awamutu Central
0,driving,primary_school,Te Awamutu,1.2761194029850746,Te Awamutu Central
0,driving,greenspace,Te Awamutu,0.0,Te Awamutu Central
0,driving,all,Te Awamutu,1.2761194029850746,Te Awamutu Central
0,driving,supermarket,Te Awamutu,1.611195158850227,Sherwin Park
0,driving,ece,Te Awamutu,0.4523449319213313,Sherwin Park
0,driving,pharmacy,Te Awamutu,2.1800302571860817,Sherwin Park
0,driving,doctor,Te Awamutu,2.104387291981846,Sherwin Park
0,driving,primary_school,Te Awamutu,1.3419062027231468,Sherwin Park
0,driving,greenspace,Te Awamutu,0.18608169440242056,Sherwin Park
0,driving,all,Te Awamutu,2.264750378214826,Sherwin Park
0,driving,supermarket,Te Awamutu,2.961864406779661,Fraser Street
0,driving,ece,Te Awamutu,2.531779661016949,Fraser Street
0,driving,pharmacy,Te Awamutu,3.0190677966101696,Fraser Street
0,driving,doctor,Te Awamutu,2.6059322033898304,Fraser Street
0,driving,primary_school,Te Awamutu,3.2733050847457625,Fraser Street
0,driving,greenspace,Te Awamutu,1.444915254237288,Fraser Street
0,driving,all,Te Awamutu,3.3813559322033897,Fraser Street
0,driving,supermarket,Te Awamutu,3.1366995073891624,Pekerau
0,driving,ece,Te Awamutu,2.1416256157635467,Pekerau
0,driving,pharmacy,Te Awamutu,3.0123152709359604,Pekerau
0,driving,doctor,Te Awamutu,3.0123152709359604,Pekerau
0,driving,primary_school,Te Awamutu,2.565270935960591,Pekerau
0,driving,greenspace,Te Awamutu,0.7549261083743842,Pekerau
0,driving,all,Te Awamutu,3.5283251231527095,Pekerau
0,driving,supermarket,Te Awamutu,2.126691266912669,all
0,driving,ece,Te Awamutu,1.328659286592866,all
0,driving,pharmacy,Te Awamutu,2.40319803198032,all
0,driving,doctor,Te Awamutu,2.451660516605166,all
0,driving,primary_school,Te Awamutu,1.9490774907749078,all
0,driving,greenspace,Te Awamutu,0.5441574415744157,all
0,driving,all,Te Awamutu,2.753259532595326,all
0,driving,supermarket,Taupō,0.8866995073891626,Taupō Central East
0,driving,ece,Taupō,0.11576354679802955,Taupō Central East
0,driving,pharmacy,Taupō,1.1022167487684729,Taupō Central East
0,driving,doctor,Taupō,1.1022167487684729,Taupō Central East
0,driving,primary_school,Taupō,1.1022167487684729,Taupō Central East
0,driving,greenspace,Taupō,0.0,Taupō Central East
0,driving,all,Taupō,1.312807881773399,Taupō Central East
0,driving,supermarket,Taupō,0.871824480369515,Mountview
0,driving,ece,Taupō,0.1420323325635104,Mountview
0,driving,pharmacy,Taupō,1.884526558891455,Mountview
0,driving,doctor,Taupō,2.315242494226328,Mountview
0,driving,primary_school,Taupō,0.7886836027713626,Mountview
0,driving,greenspace,Taupō,0.05889145496535797,Mountview
0,driving,all,Taupō,2.315242494226328,Mountview
0,driving,supermarket,Taupō,3.7015873015873018,Brentwood (Taupo District)
0,driving,ece,Taupō,1.0412698412698413,Brentwood (Taupo District)
0,driving,pharmacy,Taupō,3.6095238095238096,Brentwood (Taupo District)
0,driving,doctor,Taupō,3.6095238095238096,Brentwood (Taupo District)
0,driving,primary_school,Taupō,2.2904761904761903,Brentwood (Taupo District)
0,driving,greenspace,Taupō,0.4111111111111111,Brentwood (Taupo District)
0,driving,all,Taupō,3.7015873015873018,Brentwood (Taupo District)
0,driving,supermarket,Taupō,2.7300613496932513,Nukuhau-Rangatira Park
0,driving,ece,Taupō,2.225766871165644,Nukuhau-Rangatira Park
0,driving,pharmacy,Taupō,2.638036809815951,Nukuhau-Rangatira Park
0,driving,doctor,Taupō,2.638036809815951,Nukuhau-Rangatira Park
0,driving,primary_school,Taupō,2.01840490797546,Nukuhau-Rangatira Park
0,driving,greenspace,Taupō,0.13496932515337423,Nukuhau-Rangatira Park
0,driving,all,Taupō,2.867484662576687,Nukuhau-Rangatira Park
0,driving,supermarket,Taupō,0.753731343283582,Taupō Central West
0,driving,ece,Taupō,0.0,Taupō Central West
0,driving,pharmacy,Taupō,0.3283582089552239,Taupō Central West
0,driving,doctor,Taupō,0.3283582089552239,Taupō Central West
0,driving,primary_school,Taupō,0.5746268656716418,Taupō Central West
0,driving,greenspace,Taupō,0.0,Taupō Central West
0,driving,all,Taupō,1.0,Taupō Central West
0,driving,supermarket,Taupō,1.4933333333333334,Tauhara
0,driving,ece,Taupō,0.7783333333333333,Tauhara
0,driving,pharmacy,Taupō,3.355,Tauhara
0,driving,doctor,Taupō,4.055,Tauhara
0,driving,primary_school,Taupō,1.4983333333333333,Tauhara
0,driving,greenspace,Taupō,0.04833333333333333,Tauhara
0,driving,all,Taupō,4.055,Tauhara
0,driving,supermarket,Taupō,8.506375227686704,Acacia Bay
0,driving,ece,Taupō,5.510018214936248,Acacia Bay
0,driving,pharmacy,Taupō,8.29872495446266,Acacia Bay
0,driving,doctor,Taupō,8.29872495446266,Acacia Bay
0,driving,primary_school,Taupō,6.672131147540983,Acacia Bay
0,driving,greenspace,Taupō,1.7449908925318762,Acacia Bay
0,driving,all,Taupō,8.506375227686704,Acacia Bay
0,driving,supermarket,Taupō,8.07667731629393,Wharewaka
0,driving,ece,Taupō,4.175718849840256,Wharewaka
0,driving,pharmacy,Taupō,8.40255591054313,Wharewaka
0,driving,doctor,Taupō,9.028753993610223,Wharewaka
0,driving,primary_school,Taupō,4.364217252396166,Wharewaka
0,driving,greenspace,Taupō,0.0,Wharewaka
0,driving,all,Taupō,9.028753993610223,Wharewaka
0,driving,supermarket,Taupō,0.7973154362416107,Bird Area
0,driving,ece,Taupō,0.9315436241610738,Bird Area
0,driving,pharmacy,Taupō,1.2335570469798658,Bird Area
0,driving,doctor,Taupō,1.5248322147651008,Bird Area
0,driving,primary_school,Taupō,1.2751677852348993,Bird Area
0,driving,greenspace,Taupō,0.0,Bird Area
0,driving,all,Taupō,1.8,Bird Area
0,driving,supermarket,Taupō,4.289655172413793,Waipahihi
0,driving,ece,Taupō,1.68,Waipahihi
0,driving,pharmacy,Taupō,4.612413793103448,Waipahihi
0,driving,doctor,Taupō,5.491034482758621,Waipahihi
0,driving,primary_school,Taupō,2.409655172413793,Waipahihi
0,driving,greenspace,Taupō,0.3779310344827586,Waipahihi
0,driving,all,Taupō,5.491034482758621,Waipahihi
0,driving,supermarket,Taupō,5.481912144702842,Richmond Heights
0,driving,ece,Taupō,0.772609819121447,Richmond Heights
0,driving,pharmacy,Taupō,5.69250645994832,Richmond Heights
0,driving,doctor,Taupō,6.260981912144703,Richmond Heights
0,driving,primary_school,Taupō,1.198966408268734,Richmond Heights
0,driving,greenspace,Taupō,0.04521963824289406,Richmond Heights
0,driving,all,Taupō,6.260981912144703,Richmond Heights
0,driving,supermarket,Taupō,1.9724366041896362,Hilltop (Taupo District)
0,driving,ece,Taupō,1.185226019845645,Hilltop (Taupo District)
0,driving,pharmacy,Taupō,1.3781697905181918,Hilltop (Taupo District)
0,driving,doctor,Taupō,3.643880926130099,Hilltop (Taupo District)
0,driving,primary_school,Taupō,0.9955898566703418,Hilltop (Taupo District)
0,driving,greenspace,Taupō,0.15766262403528114,Hilltop (Taupo District)
0,driving,all,Taupō,3.643880926130099,Hilltop (Taupo District)
0,driving,supermarket,Taupō,3.044853875476493,all
0,driving,ece,Taupō,1.4067344345616264,all
0,driving,pharmacy,Taupō,3.318043202033037,all
0,driving,doctor,Taupō,3.8692503176620074,all
0,driving,primary_school,Taupō,1.9312579415501907,all
0,driving,greenspace,Taupō,0.23621346886912326,all
0,driving,all,Taupō,3.9740787801778907,all
0,driving,supermarket,Pukekohe,1.7926829268292683,Pukekohe North West
0,driving,ece,Pukekohe,0.7618741976893453,Pukekohe North West
0,driving,pharmacy,Pukekohe,2.333119383825417,Pukekohe North West
0,driving,doctor,Pukekohe,2.270860077021823,Pukekohe North West
0,driving,primary_school,Pukekohe,1.512836970474968,Pukekohe North West
0,driving,greenspace,Pukekohe,0.3228498074454429,Pukekohe North West
0,driving,all,Pukekohe,2.402439024390244,Pukekohe North West
0,driving,supermarket,Pukekohe,2.746089049338147,Pukekohe West
0,driving,ece,Pukekohe,0.5060168471720818,Pukekohe West
0,driving,pharmacy,Pukekohe,2.3110709987966307,Pukekohe West
0,driving,doctor,Pukekohe,2.44043321299639,Pukekohe West
0,driving,primary_school,Pukekohe,1.1383874849578821,Pukekohe West
0,driving,greenspace,Pukekohe,0.18231046931407943,Pukekohe West
0,driving,all,Pukekohe,2.746089049338147,Pukekohe West
0,driving,supermarket,Pukekohe,2.9116915422885574,Cloverlea (Auckland)
0,driving,ece,Pukekohe,0.8768656716417911,Cloverlea (Auckland)
0,driving,pharmacy,Pukekohe,3.427860696517413,Cloverlea (Auckland)
0,driving,doctor,Pukekohe,3.427860696517413,Cloverlea (Auckland)
0,driving,primary_school,Pukekohe,1.558457711442786,Cloverlea (Auckland)
0,driving,greenspace,Pukekohe,0.5920398009950248,Cloverlea (Auckland)
0,driving,all,Pukekohe,3.537313432835821,Cloverlea (Auckland)
0,driving,supermarket,Pukekohe,1.7772988505747127,Rosa Birch Park
0,driving,ece,Pukekohe,0.5301724137931034,Rosa Birch Park
0,driving,pharmacy,Pukekohe,1.8290229885057472,Rosa Birch Park
0,driving,doctor,Pukekohe,1.896551724137931,Rosa Birch Park
0,driving,primary_school,Pukekohe,1.5574712643678161,Rosa Birch Park
0,driving,greenspace,Pukekohe,0.25287356321839083,Rosa Birch Park
0,driving,all,Pukekohe,2.206896551724138,Rosa Birch Park
0,driving,supermarket,Pukekohe,5.53931203931204,Anselmi Ridge
0,driving,ece,Pukekohe,1.3144963144963144,Anselmi Ridge
0,driving,pharmacy,Pukekohe,2.178132678132678,Anselmi Ridge
0,driving,doctor,Pukekohe,5.439803439803439,Anselmi Ridge
0,driving,primary_school,Pukekohe,4.03931203931204,Anselmi Ridge
0,driving,greenspace,Pukekohe,0.9299754299754299,Anselmi Ridge
0,driving,all,Pukekohe,5.848894348894349,Anselmi Ridge
0,driving,supermarket,Pukekohe,2.5174418604651163,Cape Hill
0,driving,ece,Pukekohe,1.4786821705426356,Cape Hill
0,driving,pharmacy,Pukekohe,2.4864341085271318,Cape Hill
0,driving,doctor,Pukekohe,3.2771317829457365,Cape Hill
0,driving,primary_school,Pukekohe,2.5872093023255816,Cape Hill
0,driving,greenspace,Pukekohe,0.3546511627906977,Cape Hill
0,driving,all,Pukekohe,3.2771317829457365,Cape Hill
0,driving,supermarket,Pukekohe,3.0316529894490034,Rooseville Park
0,driving,ece,Pukekohe,2.223915592028136,Rooseville Park
0,driving,pharmacy,Pukekohe,2.3048065650644785,Rooseville Park
0,driving,doctor,Pukekohe,2.347010550996483,Rooseville Park
0,driving,primary_school,Pukekohe,1.7327080890973037,Rooseville Park
0,driving,greenspace,Pukekohe,0.35873388042203985,Rooseville Park
0,driving,all,Pukekohe,3.089097303634232,Rooseville Park
0,driving,supermarket,Pukekohe,2.26268115942029,Pukekohe Hospital
0,driving,ece,Pukekohe,0.7989130434782609,Pukekohe Hospital
0,driving,pharmacy,Pukekohe,2.3442028985507246,Pukekohe Hospital
0,driving,doctor,Pukekohe,2.4746376811594204,Pukekohe Hospital
0,driving,primary_school,Pukekohe,2.670289855072464,Pukekohe Hospital
0,driving,greenspace,Pukekohe,0.15217391304347827,Pukekohe Hospital
0,driving,all,Pukekohe,2.7409420289855073,Pukekohe Hospital
0,driving,supermarket,Pukekohe,3.6259541984732824,Buckland
0,driving,ece,Pukekohe,1.826972010178117,Buckland
0,driving,pharmacy,Pukekohe,3.7709923664122136,Buckland
0,driving,doctor,Pukekohe,3.7709923664122136,Buckland
0,driving,primary_school,Pukekohe,2.6106870229007635,Buckland
0,driving,greenspace,Pukekohe,1.6564885496183206,Buckland
0,driving,all,Pukekohe,3.9720101781170483,Buckland
0,driving,supermarket,Pukekohe,1.098360655737705,Pukekohe Central
0,driving,ece,Pukekohe,0.5163934426229508,Pukekohe Central
0,driving,pharmacy,Pukekohe,0.5163934426229508,Pukekohe Central
0,driving,doctor,Pukekohe,1.2459016393442623,Pukekohe Central
0,driving,primary_school,Pukekohe,1.5163934426229508,Pukekohe Central
0,driving,greenspace,Pukekohe,0.8770491803278688,Pukekohe Central
0,driving,all,Pukekohe,1.5163934426229508,Pukekohe Central
0,driving,supermarket,Pukekohe,2.7775407779171895,all
0,driving,ece,Pukekohe,1.010539523212045,all
0,driving,pharmacy,Pukekohe,2.429861982434128,all
0,driving,doctor,Pukekohe,2.859598494353827,all
0,driving,primary_school,Pukekohe,1.928732747804266,all
0,driving,greenspace,Pukekohe,0.4449184441656211,all
0,driving,all,Pukekohe,3.1409033877038897,all
0,driving,supermarket,Tokoroa,2.8883415435139574,Paraonui
0,driving,ece,Tokoroa,0.8637110016420362,Paraonui
0,driving,pharmacy,Tokoroa,3.676518883415435,Paraonui
0,driving,doctor,Tokoroa,3.9326765188834156,Paraonui
0,driving,primary_school,Tokoroa,0.5714285714285714,Paraonui
0,driving,greenspace,Tokoroa,0.33497536945812806,Paraonui
0,driving,all,Tokoroa,3.9326765188834156,Paraonui
0,driving,supermarket,Tokoroa,2.470833333333333,Matarawa
0,driving,ece,Tokoroa,0.6888888888888889,Matarawa
0,driving,pharmacy,Tokoroa,1.5902777777777777,Matarawa
0,driving,doctor,Tokoroa,1.5902777777777777,Matarawa
0,driving,primary_school,Tokoroa,0.6888888888888889,Matarawa
0,driving,greenspace,Tokoroa,0.09722222222222222,Matarawa
0,driving,all,Tokoroa,2.470833333333333,Matarawa
0,driving,supermarket,Tokoroa,1.0387700534759359,Stanley Park
0,driving,ece,Tokoroa,0.42780748663101603,Stanley Park
0,driving,pharmacy,Tokoroa,1.643048128342246,Stanley Park
0,driving,doctor,Tokoroa,1.9318181818181819,Stanley Park
0,driving,primary_school,Tokoroa,0.7593582887700535,Stanley Park
0,driving,greenspace,Tokoroa,0.0,Stanley Park
0,driving,all,Tokoroa,2.108288770053476,Stanley Park
0,driving,supermarket,Tokoroa,3.130281690140845,Parkdale
0,driving,ece,Tokoroa,2.6443661971830985,Parkdale
0,driving,pharmacy,Tokoroa,2.721830985915493,Parkdale
0,driving,doctor,Tokoroa,5.130281690140845,Parkdale
0,driving,primary_school,Tokoroa,3.130281690140845,Parkdale
0,driving,greenspace,Tokoroa,0.6267605633802817,Parkdale
0,driving,all,Tokoroa,5.130281690140845,Parkdale
0,driving,supermarket,Tokoroa,1.3866279069767442,Tokoroa Central
0,driving,ece,Tokoroa,0.8284883720930233,Tokoroa Central
0,driving,pharmacy,Tokoroa,1.9563953488372092,Tokoroa Central
0,driving,doctor,Tokoroa,2.5930232558139537,Tokoroa Central
0,driving,primary_school,Tokoroa,1.255813953488372,Tokoroa Central
0,driving,greenspace,Tokoroa,0.32558139534883723,Tokoroa Central
0,driving,all,Tokoroa,2.5930232558139537,Tokoroa Central
0,driving,supermarket,Tokoroa,1.405511811023622,Moananui
0,driving,ece,Tokoroa,0.3346456692913386,Moananui
0,driving,pharmacy,Tokoroa,2.5688976377952755,Moananui
0,driving,doctor,Tokoroa,2.5688976377952755,Moananui
0,driving,primary_school,Tokoroa,0.3572834645669291,Moananui
0,driving,greenspace,Tokoroa,0.35236220472440943,Moananui
0,driving,all,Tokoroa,2.6102362204724407,Moananui
0,driving,supermarket,Tokoroa,1.4228855721393034,Strathmore (South Waikato District)
0,driving,ece,Tokoroa,0.4664179104477612,Strathmore (South Waikato District)
0,driving,pharmacy,Tokoroa,1.3793532338308458,Strathmore (South Waikato District)
0,driving,doctor,Tokoroa,1.3793532338308458,Strathmore (South Waikato District)
0,driving,primary_school,Tokoroa,0.9291044776119403,Strathmore (South Waikato District)
0,driving,greenspace,Tokoroa,0.2860696517412935,Strathmore (South Waikato District)
0,driving,all,Tokoroa,1.907960199004975,Strathmore (South Waikato District)
0,driving,supermarket,Tokoroa,1.8238674033149171,all
0,driving,ece,Tokoroa,0.68353591160221,all
0,driving,pharmacy,Tokoroa,2.1608839779005526,all
0,driving,doctor,Tokoroa,2.4426519337016575,all
0,driving,primary_school,Tokoroa,0.8492817679558011,all
0,driving,greenspace,Tokoroa,0.25458563535911605,all
0,driving,all,Tokoroa,2.7151381215469614,all
0,driving,supermarket,Tauranga,1.0501412429378532,Otūmoetai North
0,driving,ece,Tauranga,0.9293785310734464,Otūmoetai North
0,driving,pharmacy,Tauranga,0.8686440677966102,Otūmoetai North
0,driving,doctor,Tauranga,0.8686440677966102,Otūmoetai North
0,driving,primary_school,Tauranga,2.138418079096045,Otūmoetai North
0,driving,greenspace,Tauranga,0.5176553672316384,Otūmoetai North
0,driving,all,Tauranga,2.3262711864406778,Otūmoetai North
0,driving,supermarket,Tauranga,2.340944881889764,Bellevue
0,driving,ece,Tauranga,1.162992125984252,Bellevue
0,driving,pharmacy,Tauranga,2.1921259842519687,Bellevue
0,driving,doctor,Tauranga,3.393700787401575,Bellevue
0,driving,primary_school,Tauranga,1.5755905511811024,Bellevue
0,driving,greenspace,Tauranga,0.17244094488188977,Bellevue
0,driving,all,Tauranga,3.664566929133858,Bellevue
0,driving,supermarket,Tauranga,3.7072402938090243,Matua North
0,driving,ece,Tauranga,1.7817418677859391,Matua North
0,driving,pharmacy,Tauranga,3.3305351521511017,Matua North
0,driving,doctor,Tauranga,3.08604407135362,Matua North
0,driving,primary_school,Tauranga,1.95697796432319,Matua North
0,driving,greenspace,Tauranga,0.1259181532004197,Matua North
0,driving,all,Tauranga,3.7072402938090243,Matua North
0,driving,supermarket,Tauranga,1.681075888568684,Mount Maunganui North
0,driving,ece,Tauranga,1.3102785782901056,Mount Maunganui North
0,driving,pharmacy,Tauranga,0.834774255523535,Mount Maunganui North
0,driving,doctor,Tauranga,1.2219020172910662,Mount Maunganui North
0,driving,primary_school,Tauranga,2.820365033621518,Mount Maunganui North
0,driving,greenspace,Tauranga,0.14985590778097982,Mount Maunganui North
0,driving,all,Tauranga,2.9548511047070125,Mount Maunganui North
0,driving,supermarket,Tauranga,2.212085308056872,Matua South
0,driving,ece,Tauranga,1.4063981042654028,Matua South
0,driving,pharmacy,Tauranga,1.768957345971564,Matua South
0,driving,doctor,Tauranga,1.6848341232227488,Matua South
0,driving,primary_school,Tauranga,1.2962085308056872,Matua South
0,driving,greenspace,Tauranga,0.20260663507109006,Matua South
0,driving,all,Tauranga,2.309241706161137,Matua South
0,driving,supermarket,Tauranga,1.9294770206022187,Otūmoetai South
0,driving,ece,Tauranga,1.0879556259904912,Otūmoetai South
0,driving,pharmacy,Tauranga,1.6711568938193344,Otūmoetai South
0,driving,doctor,Tauranga,1.8969889064976229,Otūmoetai South
0,driving,primary_school,Tauranga,1.327258320126783,Otūmoetai South
0,driving,greenspace,Tauranga,0.9064976228209192,Otūmoetai South
0,driving,all,Tauranga,2.615689381933439,Otūmoetai South
0,driving,supermarket,Tauranga,1.132716049382716,Mount Maunganui South
0,driving,ece,Tauranga,0.8436213991769548,Mount Maunganui South
0,driving,pharmacy,Tauranga,1.0617283950617284,Mount Maunganui South
0,driving,doctor,Tauranga,1.6368312757201646,Mount Maunganui South
0,driving,primary_school,Tauranga,0.831275720164609,Mount Maunganui South
0,driving,greenspace,Tauranga,0.41975308641975306,Mount Maunganui South
0,driving,all,Tauranga,1.7633744855967077,Mount Maunganui South
0,driving,supermarket,Tauranga,1.1740654205607477,Tauranga Central
0,driving,ece,Tauranga,0.7348130841121495,Tauranga Central
0,driving,pharmacy,Tauranga,0.8761682242990654,Tauranga Central
0,driving,doctor,Tauranga,1.1670560747663552,Tauranga Central
0,driving,primary_school,Tauranga,1.1565420560747663,Tauranga Central
0,driving,greenspace,Tauranga,0.12850467289719625,Tauranga Central
0,driving,all,Tauranga,1.3878504672897196,Tauranga Central
0,driving,supermarket,Tauranga,2.6605504587155964,Mount Maunganui Central
0,driving,ece,Tauranga,1.1559633027522935,Mount Maunganui Central
0,driving,pharmacy,Tauranga,2.6055045871559632,Mount Maunganui Central
0,driving,doctor,Tauranga,2.6055045871559632,Mount Maunganui Central
0,driving,primary_school,Tauranga,3.1559633027522938,Mount Maunganui Central
0,driving,greenspace,Tauranga,1.146788990825688,Mount Maunganui Central
0,driving,all,Tauranga,3.1559633027522938,Mount Maunganui Central
0,driving,supermarket,Tauranga,2.5436241610738257,Gate Pa
0,driving,ece,Tauranga,1.6830723340790454,Gate Pa
0,driving,pharmacy,Tauranga,2.2587621178225206,Gate Pa
0,driving,doctor,Tauranga,2.1357196122296793,Gate Pa
0,driving,primary_school,Tauranga,2.680835197613721,Gate Pa
0,driving,greenspace,Tauranga,0.6785980611483967,Gate Pa
0,driving,all,Tauranga,2.7278150633855334,Gate Pa
0,driving,supermarket,Tauranga,1.4938398357289528,Omanu Beach
0,driving,ece,Tauranga,0.8542094455852156,Omanu Beach
0,driving,pharmacy,Tauranga,1.219712525667351,Omanu Beach
