,dest_type,lon,lat
5470,alcohol_outlet,174.1892738,-39.02289385
5471,alcohol_outlet,174.9208095,-41.222862
5472,alcohol_outlet,172.6324269,-43.53034745
5473,alcohol_outlet,173.949399,-35.227134
5474,alcohol_outlet,174.83931,-41.131422
5475,alcohol_outlet,174.766788,-36.860841
5476,alcohol_outlet,172.5807508,-43.54293816
5477,alcohol_outlet,167.7158415,-45.41544
5478,alcohol_outlet,169.1328038,-44.69606283
5479,alcohol_outlet,174.77793,-41.30806
5480,alcohol_outlet,176.2117187,-37.66847034
5481,alcohol_outlet,174.7772723,-41.28301127
5482,alcohol_outlet,174.883279,-41.22683192
5483,alcohol_outlet,173.9564615,-39.11705321
5484,alcohol_outlet,173.2956021,-41.2746131
5485,alcohol_outlet,174.6833805,-36.910287
5486,alcohol_outlet,175.4556518,-41.21453921
5487,alcohol_outlet,174.8025427,-36.89551429
5488,alcohol_outlet,174.7727393,-36.78696954
5489,alcohol_outlet,174.7666305,-36.847179
5490,alcohol_outlet,175.540239,-37.135233
5491,alcohol_outlet,171.2524175,-44.09281911
5492,alcohol_outlet,172.6241085,-43.515711
5493,alcohol_outlet,172.6358085,-43.506189
5494,alcohol_outlet,172.6996096,-43.55695068
5495,alcohol_outlet,174.7631047,-36.84832913
5496,alcohol_outlet,174.9078315,-37.01385
5497,alcohol_outlet,175.5276885,-41.024484
5498,alcohol_outlet,176.8397985,-39.638997
5499,alcohol_outlet,174.8054919,-36.87740425
5500,alcohol_outlet,170.0178795,-43.465212
5501,alcohol_outlet,175.7055257,-36.83582351
5502,alcohol_outlet,176.0695126,-38.68011512
5503,alcohol_outlet,175.4703834,-37.89486055
5504,alcohol_outlet,174.9209625,-41.2236135
5505,alcohol_outlet,174.8531417,-36.85089637
5506,alcohol_outlet,171.0432344,-44.73660819
5507,alcohol_outlet,174.7298423,-41.29277789
5508,alcohol_outlet,174.7392233,-36.85073269
5509,alcohol_outlet,174.9336795,-37.116441
5510,alcohol_outlet,174.901122,-36.898497
5511,alcohol_outlet,176.1457448,-37.70803608
5512,alcohol_outlet,174.776211,-41.291523
5513,alcohol_outlet,174.7511595,-36.859059
5514,alcohol_outlet,174.8226915,-41.312853
5515,alcohol_outlet,172.6166555,-43.54070238
5516,alcohol_outlet,172.5641724,-43.47122856
5517,alcohol_outlet,173.0476424,-41.40967774
5518,alcohol_outlet,174.77934,-36.85407
5519,alcohol_outlet,175.1036319,-41.09981761
5520,alcohol_outlet,174.9772669,-40.93070781
5521,alcohol_outlet,174.775392,-41.29065
5522,alcohol_outlet,175.6099254,-40.35641011
5523,alcohol_outlet,170.505468,-45.874386
5524,alcohol_outlet,172.5998548,-43.531922
5525,alcohol_outlet,174.7023267,-37.13585129
5526,alcohol_outlet,172.6386975,-43.5293055
5527,alcohol_outlet,175.6588812,-40.95146202
5528,alcohol_outlet,175.9400136,-37.41065076
5529,alcohol_outlet,176.1837885,-37.638567
5530,alcohol_outlet,175.1230771,-40.79901966
5531,alcohol_outlet,174.8119905,-41.20578
5532,alcohol_outlet,174.8025427,-36.89551429
5533,alcohol_outlet,174.1892738,-39.02289385
5534,alcohol_outlet,172.635588,-43.536501
5535,alcohol_outlet,171.2442847,-44.10116827
5536,alcohol_outlet,174.7340536,-36.86215708
5537,alcohol_outlet,174.774339,-41.248017
5538,alcohol_outlet,175.62888,-40.3485795
5539,alcohol_outlet,172.500878,-43.5396313
5540,alcohol_outlet,174.7764585,-41.28246
5541,alcohol_outlet,175.282569,-37.785843
5542,alcohol_outlet,174.523149,-36.295614
5543,alcohol_outlet,174.696822,-36.751077
5544,alcohol_outlet,174.78027,-41.29614
5545,alcohol_outlet,174.7731915,-36.789066
5546,alcohol_outlet,174.7780221,-36.87123096
5547,alcohol_outlet,174.207258,-39.157758
5548,alcohol_outlet,174.8808585,-41.225886
5549,alcohol_outlet,174.758769,-36.85752
5550,alcohol_outlet,174.7751225,-41.29126643
5551,alcohol_outlet,172.628235,-43.521147
5552,alcohol_outlet,174.7774111,-37.20317195
5553,alcohol_outlet,174.7781685,-36.871497
5554,alcohol_outlet,174.755268,-36.858294
5555,alcohol_outlet,174.7572222,-36.85787419
5556,alcohol_outlet,174.9178895,-41.22897965
5557,alcohol_outlet,175.4761966,-37.88570591
5558,alcohol_outlet,175.4724915,-37.907163
5559,alcohol_outlet,175.4287396,-37.88495077
5560,alcohol_outlet,175.6588142,-37.94384126
5561,alcohol_outlet,174.78288,-41.295132
5562,alcohol_outlet,175.4689739,-37.88051943
5563,alcohol_outlet,175.474833,-37.89074063
5564,alcohol_outlet,175.46445,-41.21568
5565,alcohol_outlet,175.2994305,-37.707354
5566,alcohol_outlet,172.5475354,-43.54249372
5567,alcohol_outlet,174.7626997,-36.7526835
5568,alcohol_outlet,174.7152212,-36.74649964
5569,alcohol_outlet,174.7829448,-41.27334691
5570,alcohol_outlet,175.5308507,-37.65740951
5571,alcohol_outlet,174.8649105,-41.141304
5572,alcohol_outlet,174.9410926,-37.06101462
5573,alcohol_outlet,174.5,-35.81667
5574,alcohol_outlet,174.329325,-35.7224265
5575,alcohol_outlet,174.7638495,-36.866052
5576,alcohol_outlet,172.5289218,-43.481379
5577,alcohol_outlet,172.6521615,-43.535034
5578,alcohol_outlet,172.63521,-43.524297
5579,alcohol_outlet,172.4854095,-43.53264
5580,alcohol_outlet,172.5673809,-43.4848462
5581,alcohol_outlet,172.6891458,-43.52544248
5582,alcohol_outlet,172.6960005,-43.521777
5583,alcohol_outlet,174.7445805,-36.87192
5584,alcohol_outlet,174.676325,-36.61804359
5585,alcohol_outlet,174.692654,-36.56714761
5586,alcohol_outlet,174.997179,-40.906089
5587,alcohol_outlet,176.2624855,-37.69576869
5588,alcohol_outlet,168.346989,-46.408734
5589,alcohol_outlet,168.6526841,-44.98737829
5590,alcohol_outlet,173.776032,-39.243627
5591,alcohol_outlet,176.0810374,-40.2208494
5592,alcohol_outlet,176.957082,-39.616074
5593,alcohol_outlet,176.2506666,-38.13886417
5594,alcohol_outlet,175.622769,-40.349808
5595,alcohol_outlet,174.7728441,-41.29246492
5596,alcohol_outlet,174.7755421,-41.28300148
5597,alcohol_outlet,174.810798,-41.231232
5598,alcohol_outlet,174.77775,-41.29119
5599,alcohol_outlet,174.7841085,-41.294277
5600,alcohol_outlet,174.747348,-36.887904
5601,alcohol_outlet,176.2515665,-38.13623353
5602,alcohol_outlet,172.59147,-43.304049
5603,alcohol_outlet,174.8054919,-36.87740425
5604,alcohol_outlet,170.5070562,-45.87098445
5605,alcohol_outlet,178.0015603,-38.66764188
5606,alcohol_outlet,175.378752,-40.068576
5607,alcohol_outlet,173.76705,-41.28350114
5608,alcohol_outlet,168.6648227,-45.02847314
5609,alcohol_outlet,174.76785,-36.847764
5610,alcohol_outlet,176.1178876,-37.78734604
5611,alcohol_outlet,175.4716137,-37.90830979
5612,alcohol_outlet,174.7639395,-36.848052
5613,alcohol_outlet,169.0524257,-44.83870486
5614,alcohol_outlet,169.0524257,-44.83870486
5615,alcohol_outlet,168.972804,-44.91617933
5616,alcohol_outlet,175.4584515,-41.21766
5617,alcohol_outlet,170.6242359,-45.80686868
5618,alcohol_outlet,170.4898215,-45.902754
5619,alcohol_outlet,170.4877515,-45.893673
5620,alcohol_outlet,172.6084192,-43.49582518
5621,alcohol_outlet,174.7975212,-41.32051471
5622,alcohol_outlet,174.7816402,-36.8848054
5623,alcohol_outlet,174.7770885,-36.865503
5624,alcohol_outlet,171.2564415,-44.40166536
5625,alcohol_outlet,174.7572222,-36.85787419
5626,alcohol_outlet,170.8319835,-44.09721474
5627,alcohol_outlet,174.7728441,-41.29246492
5628,alcohol_outlet,175.0693432,-39.89915739
5629,alcohol_outlet,174.7471545,-36.8570025
5630,alcohol_outlet,174.782178,-36.850977
5631,alcohol_outlet,170.504649,-45.874566
5632,alcohol_outlet,175.8594444,-38.98748131
5633,alcohol_outlet,174.7641285,-36.843786
5634,alcohol_outlet,174.7499575,-36.84435101
5635,alcohol_outlet,174.5475705,-36.772749
5636,alcohol_outlet,169.189488,-45.07623
5637,alcohol_outlet,168.0181325,-46.34900538
5638,alcohol_outlet,175.518047,-41.03454098
5639,alcohol_outlet,173.9578989,-41.52825693
5640,alcohol_outlet,175.5460785,-41.00208575
5641,alcohol_outlet,175.5272064,-41.02344904
5642,alcohol_outlet,175.5264105,-41.025834
5643,alcohol_outlet,173.2956021,-41.2746131
5644,alcohol_outlet,168.3514485,-46.412793
5645,alcohol_outlet,172.6974316,-43.5558182
5646,alcohol_outlet,172.6567651,-43.52873482
5647,alcohol_outlet,174.8399039,-36.91273337
5648,alcohol_outlet,174.5969467,-36.80341693
5649,alcohol_outlet,174.6961695,-36.586557
5650,alcohol_outlet,172.6369349,-43.524387
5651,alcohol_outlet,172.6341795,-43.533
5652,alcohol_outlet,172.6255485,-43.568496
5653,alcohol_outlet,172.639881,-43.56306
5654,alcohol_outlet,174.7955038,-41.24545901
5655,alcohol_outlet,172.62558,-43.570062
5656,alcohol_outlet,174.8767506,-36.98006964
5657,alcohol_outlet,174.5388252,-36.87848642
5658,alcohol_outlet,172.6805205,-43.557012
5659,alcohol_outlet,174.7658995,-36.84726075
5660,alcohol_outlet,174.7652875,-36.84910554
5661,alcohol_outlet,174.657978,-37.286946
5662,alcohol_outlet,175.6388098,-40.34370631
5663,alcohol_outlet,175.2095712,-38.18947829
5664,alcohol_outlet,175.4716137,-37.90830979
5665,alcohol_outlet,176.138739,-37.71616759
5666,alcohol_outlet,175.597272,-36.755253
5667,alcohol_outlet,172.6903211,-43.56791339
5668,alcohol_outlet,174.983841,-39.937437
5669,alcohol_outlet,174.992688,-39.942162
5670,alcohol_outlet,174.993408,-39.942801
5671,alcohol_outlet,174.9763143,-39.92930315
5672,alcohol_outlet,174.9911833,-39.93907431
5673,alcohol_outlet,175.9331424,-40.92297537
5674,alcohol_outlet,175.6508786,-40.94713355
5675,alcohol_outlet,172.703871,-43.557597
5676,alcohol_outlet,174.6591784,-36.79170173
5677,alcohol_outlet,174.76435,-36.84898
5678,alcohol_outlet,174.7816605,-41.293431
5679,alcohol_outlet,174.76435,-36.84898
5680,alcohol_outlet,175.3175205,-37.801458
5681,alcohol_outlet,176.9145445,-39.49311313
5682,alcohol_outlet,172.522071,-43.542837
5683,alcohol_outlet,169.6608495,-46.450422
5684,alcohol_outlet,169.6614795,-46.449342
5685,alcohol_outlet,170.9531685,-44.310114
5686,alcohol_outlet,172.7586268,-43.56807601
5687,alcohol_outlet,168.67371,-44.98773
5688,alcohol_outlet,170.4899115,-45.90288
5689,alcohol_outlet,170.481438,-45.896112
5690,alcohol_outlet,170.4819015,-45.899901
5691,alcohol_outlet,176.701869,-38.087316
5692,alcohol_outlet,173.9404433,-41.50887444
5693,alcohol_outlet,174.745449,-36.893907
5694,alcohol_outlet,176.1564814,-37.7052185
5695,alcohol_outlet,175.660182,-40.950207
5696,alcohol_outlet,171.7035615,-43.930836
5697,alcohol_outlet,177.1190415,-38.13705
5698,alcohol_outlet,175.2753269,-40.61705028
5699,alcohol_outlet,172.6396593,-43.5338788
5700,alcohol_outlet,174.830067,-41.29992321
5701,alcohol_outlet,174.7195065,-36.7401645
5702,alcohol_outlet,174.8066805,-41.224554
5703,alcohol_outlet,172.5296085,-43.535952
5704,alcohol_outlet,174.9225822,-36.967527
5705,alcohol_outlet,175.241682,-40.621473
5706,alcohol_outlet,171.25232,-44.40265886
5707,alcohol_outlet,168.422553,-46.14975868
5708,alcohol_outlet,169.385832,-45.24948
5709,alcohol_outlet,175.2872436,-40.6189721
5710,alcohol_outlet,175.4670015,-37.893591
5711,alcohol_outlet,174.309771,-35.73337776
5712,alcohol_outlet,169.3217437,-45.19093235
5713,alcohol_outlet,176.540706,-39.99265575
5714,alcohol_outlet,176.5857792,-39.94343035
5715,alcohol_outlet,176.5615987,-39.99379938
5716,alcohol_outlet,173.8750792,-35.93762658
5717,alcohol_outlet,174.911229,-41.20551
5718,alcohol_outlet,175.8655607,-40.33677924
5719,alcohol_outlet,169.184241,-45.051399
5720,alcohol_outlet,175.2703695,-38.883582
5721,alcohol_outlet,168.342219,-46.251639
5722,alcohol_outlet,168.6657528,-45.03282996
5723,alcohol_outlet,173.9536875,-41.498262
5724,alcohol_outlet,168.4864303,-46.17933752
5725,alcohol_outlet,168.324381,-46.143747
5726,alcohol_outlet,169.1673885,-45.059022
5727,alcohol_outlet,174.905377,-41.20802314
5728,alcohol_outlet,174.7371105,-36.897381
5729,alcohol_outlet,170.5070562,-45.87098445
5730,alcohol_outlet,174.7772263,-41.28223211
5731,alcohol_outlet,174.7704928,-41.29660716
5732,alcohol_outlet,176.1034191,-38.68812837
5733,alcohol_outlet,168.3470295,-46.403001
5734,alcohol_outlet,175.6074285,-40.359546
5735,alcohol_outlet,174.692876,-36.58863699
5736,alcohol_outlet,169.1765505,-45.091377
5737,alcohol_outlet,174.8726814,-36.91527879
5738,alcohol_outlet,174.7749557,-36.89051053
5739,alcohol_outlet,174.8729241,-36.91453775
5740,alcohol_outlet,175.613472,-40.353552
5741,alcohol_outlet,174.7915702,-36.61577067
5742,alcohol_outlet,173.955605,-41.51337729
5743,alcohol_outlet,173.1840017,-41.33855962
5744,alcohol_outlet,172.7395279,-43.62608742
5745,alcohol_outlet,176.8914452,-39.66643056
5746,alcohol_outlet,176.1167009,-37.68893011
5747,alcohol_outlet,174.8957985,-41.209731
5748,alcohol_outlet,174.76808,-36.84803
5749,alcohol_outlet,174.7671347,-36.84810597
5750,alcohol_outlet,175.8655607,-40.33677924
5751,alcohol_outlet,174.7508805,-36.695007
5752,alcohol_outlet,173.9365966,-35.20764036
5753,alcohol_outlet,172.52478,-43.545429
5754,alcohol_outlet,175.662261,-40.949676
5755,alcohol_outlet,176.918062,-39.49516557
5756,alcohol_outlet,174.7368683,-36.73667234
5757,alcohol_outlet,174.7368683,-36.73667234
5758,alcohol_outlet,174.0737207,-39.05975358
5759,alcohol_outlet,174.6150255,-36.858681
5760,alcohol_outlet,174.7462073,-36.85501044
5761,alcohol_outlet,174.89574,-36.976743
5762,alcohol_outlet,174.9102927,-36.95093448
5763,alcohol_outlet,174.9038607,-41.21213537
5764,alcohol_outlet,174.901338,-41.210892
5765,alcohol_outlet,176.6737259,-40.25241848
5766,alcohol_outlet,174.7782366,-41.28293825
5767,alcohol_outlet,174.7648008,-36.84562737
5768,alcohol_outlet,173.2865321,-41.28173593
5769,alcohol_outlet,174.9368692,-37.04769919
5770,alcohol_outlet,172.6001505,-43.529877
5771,alcohol_outlet,168.880608,-45.011826
5772,alcohol_outlet,174.7684081,-36.84627852
5773,alcohol_outlet,174.7610505,-36.84937505
5774,alcohol_outlet,174.76974,-36.845703
5775,alcohol_outlet,176.06529,-37.696383
5776,alcohol_outlet,173.4100592,-42.60279417
5777,alcohol_outlet,174.777471,-41.285097
5778,alcohol_outlet,174.8025427,-36.89551429
5779,alcohol_outlet,175.0789904,-36.78773657
5780,alcohol_outlet,176.9172795,-39.490092
5781,alcohol_outlet,174.7568115,-36.858177
5782,alcohol_outlet,176.1827829,-37.63676262
5783,alcohol_outlet,174.8581405,-41.12806616
5784,alcohol_outlet,174.0912057,-35.28082589
5785,alcohol_outlet,175.0130382,-41.15024087
5786,alcohol_outlet,174.6813196,-36.61335
5787,alcohol_outlet,174.7497473,-36.85807529
5788,alcohol_outlet,171.8757,-41.607918
5789,alcohol_outlet,172.5803114,-43.5312695
5790,alcohol_outlet,171.745119,-43.906401
5791,alcohol_outlet,171.765018,-43.892487
5792,alcohol_outlet,174.7770615,-41.284548
5793,alcohol_outlet,172.724929,-43.59928504
5794,alcohol_outlet,176.168628,-37.661886
5795,alcohol_outlet,174.731652,-36.783288
5796,alcohol_outlet,174.731481,-36.783207
5797,alcohol_outlet,173.9426602,-41.511492
5798,alcohol_outlet,173.0424285,-41.405958
5799,alcohol_outlet,172.7105805,-43.495011
5800,alcohol_outlet,169.509789,-45.140787
5801,alcohol_outlet,174.7680739,-36.85366861
5802,alcohol_outlet,174.88107,-36.986589
5803,alcohol_outlet,176.2521633,-38.13478021
5804,alcohol_outlet,174.692654,-36.56714761
5805,alcohol_outlet,175.7698375,-37.82390101
5806,alcohol_outlet,175.2888285,-37.782081
5807,alcohol_outlet,175.1587605,-37.565406
5808,alcohol_outlet,175.151502,-37.658673
5809,alcohol_outlet,174.7742715,-36.849051
5810,alcohol_outlet,174.7572222,-36.85787419
5811,alcohol_outlet,176.222592,-37.679157
5812,alcohol_outlet,175.2925995,-37.791882
5813,alcohol_outlet,175.282479,-37.787031
5814,alcohol_outlet,175.277561,-37.79203308
5815,alcohol_outlet,174.7643879,-36.84839904
5816,alcohol_outlet,175.6602585,-40.138407
5817,alcohol_outlet,171.2550882,-44.39700517
5818,alcohol_outlet,169.3183783,-45.24787838
5819,alcohol_outlet,176.140161,-37.668321
5820,alcohol_outlet,176.1395192,-37.66814195
5821,alcohol_outlet,176.1403761,-37.66827318
5822,alcohol_outlet,173.2738521,-42.81339915
5823,alcohol_outlet,173.2720905,-42.81128746
5824,alcohol_outlet,173.2714604,-42.81065594
5825,alcohol_outlet,173.2290159,-42.8157261
5826,alcohol_outlet,173.2619495,-42.80615433
5827,alcohol_outlet,173.2738521,-42.81339915
5828,alcohol_outlet,174.7104394,-36.87054328
5829,alcohol_outlet,174.9434688,-37.26592724
5830,alcohol_outlet,172.5959266,-43.50784674
5831,alcohol_outlet,172.5959266,-43.50784674
5832,alcohol_outlet,172.639818,-43.536888
5833,alcohol_outlet,174.7465454,-36.8716396
5834,alcohol_outlet,170.6209833,-45.8151427
5835,alcohol_outlet,174.8449696,-36.94553862
5836,alcohol_outlet,174.6150255,-36.858681
5837,alcohol_outlet,173.2855549,-41.27480101
5838,alcohol_outlet,169.3922716,-45.257598
5839,alcohol_outlet,174.8226915,-41.223123
5840,alcohol_outlet,174.713778,-36.885564
5841,alcohol_outlet,172.7206894,-43.56386883
5842,alcohol_outlet,174.7134405,-36.7299309
5843,alcohol_outlet,175.2414699,-37.79634961
5844,alcohol_outlet,174.905377,-41.20802314
5845,alcohol_outlet,172.6084192,-43.49582518
5846,alcohol_outlet,172.622421,-43.491087
5847,alcohol_outlet,174.8225005,-41.22303137
5848,alcohol_outlet,175.2871304,-37.79290213
5849,alcohol_outlet,175.2612725,-37.7314771
5850,alcohol_outlet,176.2506666,-38.13886417
5851,alcohol_outlet,174.701808,-37.135431
5852,alcohol_outlet,174.979422,-40.894362
5853,alcohol_outlet,174.7652875,-36.84910554
5854,alcohol_outlet,174.722568,-36.74361673
5855,alcohol_outlet,175.1036319,-41.09981761
5856,alcohol_outlet,172.571139,-43.531488
5857,alcohol_outlet,169.1328038,-44.69606283
5858,alcohol_outlet,174.7186009,-36.81120402
5859,alcohol_outlet,176.91615,-39.490164
5860,alcohol_outlet,170.500158,-45.895212
5861,alcohol_outlet,178.027952,-38.6651041
5862,alcohol_outlet,174.7476315,-36.819504
5863,alcohol_outlet,172.6024801,-43.5337774
5864,alcohol_outlet,175.605759,-40.356603
5865,alcohol_outlet,176.1510195,-37.711332
5866,alcohol_outlet,174.7134405,-36.7299309
5867,alcohol_outlet,174.732381,-36.906678
5868,alcohol_outlet,174.75111,-36.87585
5869,alcohol_outlet,175.2832051,-37.78950021
5870,alcohol_outlet,174.7411773,-36.78283605
5871,alcohol_outlet,174.7215599,-36.89506485
5872,alcohol_outlet,172.6298685,-43.523154
5873,alcohol_outlet,170.5240305,-45.905904
5874,alcohol_outlet,174.9061644,-41.28248168
5875,alcohol_outlet,174.906203,-41.28235857
5876,alcohol_outlet,174.8120156,-41.31368013
5877,alcohol_outlet,174.8596095,-36.96842782
5878,alcohol_outlet,174.83895,-36.951687
5879,alcohol_outlet,174.929292,-36.91233
5880,alcohol_outlet,173.0788983,-41.22674856
5881,alcohol_outlet,173.2956021,-41.2746131
5882,alcohol_outlet,174.701808,-36.923301
5883,alcohol_outlet,174.7652792,-36.85109298
5884,alcohol_outlet,172.6340671,-43.53094532
5885,alcohol_outlet,174.746349,-36.855909
5886,alcohol_outlet,172.6304707,-43.52422825
5887,alcohol_outlet,172.590129,-43.509141
5888,alcohol_outlet,170.5054688,-45.8708178
5889,alcohol_outlet,175.5280662,-41.02443444
5890,alcohol_outlet,174.7811115,-41.293836
5891,alcohol_outlet,174.8729241,-36.91453775
5892,alcohol_outlet,174.7006182,-36.74925701
5893,alcohol_outlet,172.6097819,-43.59180398
5894,alcohol_outlet,172.6340671,-43.53094532
5895,alcohol_outlet,172.6351713,-43.54689577
5896,alcohol_outlet,172.646829,-43.530786
5897,alcohol_outlet,172.6472115,-43.525764
5898,alcohol_outlet,172.632951,-43.525962
5899,alcohol_outlet,172.6474005,-43.502877
5900,alcohol_outlet,172.6450672,-43.5016056
5901,alcohol_outlet,172.6706432,-43.5014006
5902,alcohol_outlet,172.5425595,-43.49097
5903,alcohol_outlet,172.6008459,-43.55536944
5904,alcohol_outlet,172.631619,-43.531902
5905,alcohol_outlet,172.6323615,-43.528923
5906,alcohol_outlet,172.4881445,-43.52893905
5907,alcohol_outlet,172.6488,-43.52778
5908,alcohol_outlet,172.617912,-43.490673
5909,alcohol_outlet,175.8871621,-37.57062346
5910,alcohol_outlet,174.7381449,-36.76545848
5911,alcohol_outlet,174.7460371,-36.80119929
5912,alcohol_outlet,174.766517,-36.84792406
5913,alcohol_outlet,174.766517,-36.84792406
5914,alcohol_outlet,168.130278,-46.896399
5915,alcohol_outlet,172.8502982,-41.16942394
5916,alcohol_outlet,176.846202,-39.52476
5917,alcohol_outlet,168.6623805,-45.0322425
5918,alcohol_outlet,174.8802285,-36.86175
5919,alcohol_outlet,174.8084715,-41.202729
5920,alcohol_outlet,173.9562856,-41.51693898
5921,alcohol_outlet,174.7827405,-36.852291
5922,alcohol_outlet,176.2540785,-38.13822
5923,alcohol_outlet,174.77793,-41.30806
5924,alcohol_outlet,174.904011,-37.19835
5925,alcohol_outlet,174.1892738,-39.02289385
5926,alcohol_outlet,171.64701,-43.63351905
5927,alcohol_outlet,175.2489,-37.748583
5928,alcohol_outlet,172.5475354,-43.54249372
5929,alcohol_outlet,174.778002,-41.291739
5930,alcohol_outlet,174.75111,-36.87585
5931,alcohol_outlet,174.7774232,-41.29493059
5932,alcohol_outlet,175.457502,-41.219631
5933,alcohol_outlet,174.7823843,-41.29306043
5934,alcohol_outlet,174.7619415,-36.882342
5935,alcohol_outlet,174.74571,-36.871929
5936,alcohol_outlet,174.7781505,-41.282397
5937,alcohol_outlet,174.7774436,-41.28794417
5938,alcohol_outlet,170.5054688,-45.8708178
5939,alcohol_outlet,174.7319985,-36.859158
5940,alcohol_outlet,174.8586779,-37.03561592
5941,alcohol_outlet,174.3182685,-35.69373
5942,alcohol_outlet,176.169141,-37.682433
5943,alcohol_outlet,176.16681,-37.68057
5944,alcohol_outlet,174.764862,-36.84798
5945,alcohol_outlet,174.775311,-41.284746
5946,alcohol_outlet,172.6166555,-43.54070238
5947,alcohol_outlet,176.918062,-39.49516557
5948,alcohol_outlet,172.7219385,-43.602633
5949,alcohol_outlet,170.19018,-44.604261
5950,alcohol_outlet,174.758751,-36.853911
5951,alcohol_outlet,174.5579344,-36.05664127
5952,alcohol_outlet,176.833629,-39.65013
5953,alcohol_outlet,174.750822,-36.877176
5954,alcohol_outlet,176.1686952,-37.68123273
5955,alcohol_outlet,174.7453861,-36.81825925
5956,alcohol_outlet,175.2839034,-37.79389073
5957,alcohol_outlet,174.632769,-39.764286
5958,alcohol_outlet,175.4619468,-36.24234373
5959,alcohol_outlet,175.4619468,-36.24234373
5960,alcohol_outlet,173.9603718,-41.50202244
5961,alcohol_outlet,174.704481,-37.135143
5962,alcohol_outlet,174.7032985,-37.13674347
5963,alcohol_outlet,174.7020915,-37.135863
5964,alcohol_outlet,170.045631,-45.727074
5965,alcohol_outlet,176.138739,-37.71616759
5966,alcohol_outlet,176.1984877,-37.6681903
5967,alcohol_outlet,176.2032217,-37.66583812
5968,alcohol_outlet,175.253751,-37.78479
5969,alcohol_outlet,175.28198,-37.76971928
5970,alcohol_outlet,175.28198,-37.76971928
5971,alcohol_outlet,175.288338,-37.780353
5972,alcohol_outlet,175.3079377,-37.80311401
5973,alcohol_outlet,175.2895485,-37.782441
5974,alcohol_outlet,175.3031574,-37.79629621
5975,alcohol_outlet,175.28198,-37.76971928
5976,alcohol_outlet,175.2921132,-37.7783022
5977,alcohol_outlet,174.7103656,-36.72133339
5978,alcohol_outlet,174.7827405,-36.852291
5979,alcohol_outlet,177.0370143,-39.65899663
5980,alcohol_outlet,172.596888,-43.448571
5981,alcohol_outlet,172.596888,-43.448571
5982,alcohol_outlet,174.5969467,-36.80341693
5983,alcohol_outlet,174.6796534,-36.90918322
5984,alcohol_outlet,172.63636,-43.54626
5985,alcohol_outlet,174.6796534,-36.90918322
5986,alcohol_outlet,174.8359296,-36.89626882
5987,alcohol_outlet,171.7613858,-43.89459614
5988,alcohol_outlet,174.868191,-37.031508
5989,alcohol_outlet,175.0541282,-37.02105109
5990,alcohol_outlet,175.037949,-36.991044
5991,alcohol_outlet,175.0407843,-37.0016134
5992,alcohol_outlet,174.953322,-37.058373
5993,alcohol_outlet,175.03731,-36.992709
5994,alcohol_outlet,175.0247197,-37.01139978
5995,alcohol_outlet,174.993153,-37.03833107
5996,alcohol_outlet,174.8166664,-36.87834088
5997,alcohol_outlet,174.7652875,-36.84910554
5998,alcohol_outlet,177.0370143,-39.65899663
5999,alcohol_outlet,168.3644895,-46.45053
6000,alcohol_outlet,174.282759,-39.032757
6001,alcohol_outlet,174.7760312,-41.28691976
6002,alcohol_outlet,172.7590905,-43.570161
6003,alcohol_outlet,172.8463005,-41.800698
6004,alcohol_outlet,169.3765305,-46.202463
6005,alcohol_outlet,169.3695306,-46.2033312
6006,alcohol_outlet,169.3842795,-46.203831
6007,alcohol_outlet,176.916159,-39.582918
6008,alcohol_outlet,176.9117558,-39.58744632
6009,alcohol_outlet,176.9127795,-39.579912
6010,alcohol_outlet,174.8247795,-41.169474
6011,alcohol_outlet,174.936888,-36.89775
6012,alcohol_outlet,173.3333722,-41.62975826
6013,alcohol_outlet,174.72019,-36.7782
6014,alcohol_outlet,173.8777905,-41.488938
6015,alcohol_outlet,174.7694589,-36.78968397
6016,alcohol_outlet,175.58523,-40.35114
6017,alcohol_outlet,175.5826757,-40.35187171
6018,alcohol_outlet,174.7753969,-41.29382357
6019,alcohol_outlet,175.2776559,-37.78414793
6020,alcohol_outlet,174.7733085,-36.899478
6021,alcohol_outlet,168.659522,-45.03153421
6022,alcohol_outlet,171.60039,-41.750874
6023,alcohol_outlet,175.5272064,-41.02344904
6024,alcohol_outlet,174.7801958,-41.29514778
6025,alcohol_outlet,175.8424185,-40.451751
6026,alcohol_outlet,173.855581,-39.45287438
6027,alcohol_outlet,175.411008,-40.547763
6028,alcohol_outlet,175.4149515,-40.55075978
6029,alcohol_outlet,174.776868,-41.291739
6030,alcohol_outlet,174.7622363,-36.84345105
6031,alcohol_outlet,175.2809533,-37.80546775
6032,alcohol_outlet,176.1886522,-37.65020157
6033,alcohol_outlet,174.4316595,-36.659673
6034,alcohol_outlet,174.7600761,-36.85855263
6035,alcohol_outlet,176.91597,-39.491397
6036,alcohol_outlet,174.8449696,-36.94553862
6037,alcohol_outlet,174.8739561,-36.98923732
6038,alcohol_outlet,168.3544005,-46.407636
6039,alcohol_outlet,178.012971,-38.661543
6040,alcohol_outlet,177.9957069,-38.65701788
6041,alcohol_outlet,173.179359,-41.335452
6042,alcohol_outlet,174.2937615,-39.348639
6043,alcohol_outlet,175.456539,-37.88136
6044,alcohol_outlet,176.8563411,-39.64579502
6045,alcohol_outlet,169.736049,-46.239426
6046,alcohol_outlet,169.7378085,-46.238328
